"plot","loc","year","bloc","line","l_area","l_perimeter","l_length","l_width","l_apex","l_base","t_area","t_perimeter","t_length","t_width","t_apex","t_base","r_area","r_perimeter","r_length","r_width","r_apex","r_base"
94,"burkey",2020,1,"PI363429",60.80827428,38.5088058566667,8.47630297833333,8.41451890033333,93.11014203,105.3400762,64.9063261833333,40.06099327,9.62732674433333,9.62961769766667,92.0969072066667,111.7234111,71.4263920966667,42.89256147,8.969322738,8.87113402066667,91.36346311,102.674139466667
940,"bruner",2020,1,"PI425810",43.43539465,33.87944333,8.24922118366667,6.881619938,87.0285293033333,94.7328569033333,43.3392290433333,33.7926587066667,8.90031152633333,7.813084112,86.36098,103.857680366667,36.34612921,31.29354565,8.03426791266667,6.535825545,85.0361098733333,95.98328363
941,"bruner",2020,1,"PI425811",40.9726176966667,30.4459972066667,7.404965445,6.95327102833333,92.95459329,102.049002033333,41.98630157,31.6849870133333,8.34579439266667,7.80996884733333,92.22095868,109.929234,38.15331761,29.06817382,7.644859813,6.632398754,87.87445544,98.9856986433333
943,"bruner",2020,1,"PI425814",42.1156724033333,33.3474547333333,8.02803738333333,6.862928349,84.8019869933333,96.0198081133333,44.63085568,34.1605231033333,8.13395638633333,7.956386293,87.5921556433333,110.525042966667,38.35576615,31.79105249,6.647975078,6.77258566966667,92.20864885,103.551767356667
944,"bruner",2020,1,"PI425815",39.3654857033333,30.7733334766667,7.57139148466667,6.66023422133333,88.0526508833333,100.817778266667,40.8590037333333,36.2483695833333,8.14454251766667,7.89667705066667,73.08294967,89.70798203,36.30110125,30.0507318633333,6.797392408,6.73376024,93.0432440833333,107.154558256667
945,"bruner",2020,1,"PI425816",58.80726119,37.06168809,9.12537176366667,8.03738317766667,85.3714899833333,100.28175851,53.49573471,35.6215816533333,9.49532710433333,8.45794392533333,84.82090464,105.560612366667,48.9012140833333,34.5941259833333,8.28348909666667,7.68847352033333,79.4173001733333,100.92696835
946,"bruner",2020,1,"PI425818",49.1353830033333,36.2440268833333,8.36137071666667,7.56386292833333,84.1539757466667,100.268709893333,48.83215419,35.1070784166667,8.71651090333333,8.30218068533333,84.85434047,109.106606433333,49.2937956733333,34.8565288633333,8.03426791266667,7.68847352033333,90.8449459533333,106.118645933333
948,"bruner",2020,1,"PI425823",32.0953857166667,28.4382734333333,6.56968962733333,5.938935041,83.19908955,95.3877618466667,31.1818416133333,27.43455771,7.00204799833333,6.640186916,93.4237153733333,109.326684133333,29.29714737,26.3910577433333,6.09492904133333,5.89771547233333,88.88801234,100.689377753333
95,"burkey",2020,1,"PI363430",62.11304779,38.8455307266667,8.288659794,8.388316151,88.2920817466667,101.5296351,63.42531973,39.5957915533333,9.639175258,9.48453608233333,91.61441949,111.160104233333,64.8176745666667,39.84841945,8.93814433,8.67697594533333,90.5427258733333,104.2510027
950,"bruner",2020,1,"PI425832",30.8515882033333,28.4358760066667,6.66043613733333,5.92834890966667,72.9426036466667,97.0496944533333,27.9963606733333,27.7633678766667,7.613707165,5.719626168,75.6584464666667,92.7705462833333,27.6639590066667,27.2604976166667,5.67912772566667,5.809968847,81.3444622933333,96.6728765833333
955,"bruner",2020,1,"PI425852",35.4993303633333,29.27401843,6.98753894066667,6.43925233633333,92.6345984233333,103.544438333333,31.74205899,28.1975726266667,6.99376947066667,6.28348909666667,92.4073732766667,104.902114533333,38.32404577,30.6519807366667,7.800623053,6.67289719633333,82.34593159,98.20208229
957,"bruner",2020,1,"PI425862",47.38653785,33.3395363833333,6.66969539633333,7.58191992633333,90.5289656333333,104.173586633333,48.88301885,34.1432060466667,8.594929041,8.358457367,93.2730970333333,110.567224366667,48.4209515566667,34.9514008333333,8.13208145833333,7.79724818266667,91.96414954,104.56108158
958,"bruner",2020,1,"PI425891",53.9640705066667,35.6189529333333,8.69681056233333,7.838095238,88.7817885866667,96.9147355733333,51.35016788,34.4478350833333,8.61507194766667,8.63812490733333,92.97326109,111.679702666667,47.2495337033333,33.06055887,7.46052514466667,7.56608811733333,89.36417474,107.233471506667
959,"bruner",2020,1,"PI425965",32.1255277033333,28.1344891966667,7.52024922133333,5.679127726,81.20875914,92.1445438866667,31.6015226966667,28.1194473666667,6.87227414333333,6.62616822433333,83.31094911,107.306799,33.55373104,29.0490709233333,7.601246106,5.965732087,80.4991281033333,93.23512548
960,"bruner",2020,1,"PI426026",32.7595855466667,30.3124516866667,5.517692353,5.89396343966667,97.8332997966667,107.77222646,33.8921420166667,29.4458967366667,7.369629107,6.833715394,91.5510877233333,106.527591433333,32.6928447133333,29.76357766,6.49500382066667,6.268765062,92.6403182733333,101.47929031
961,"bruner",2020,1,"PI426029",27.8929559133333,26.8883986933333,6.58566978166667,5.75565362866667,84.2443082566667,100.912518703333,30.64755979,27.8687797533333,6.27186454333333,6.48733702566667,89.9216790366667,112.554872566667,24.5073649033333,26.4196720366667,5.848015461,5.02777777766667,74.3878621533333,95.9530079466667
962,"bruner",2020,1,"PI426038",34.0418157166667,28.6321467633333,7.38026803033333,6.19053077033333,79.8546945933333,90.8241295333333,39.2187355833333,31.21925927,8.49723740666667,7.531152648,89.9904122566667,105.308879033333,41.74097102,31.72851338,7.677628872,6.59763122333333,84.5416862466667,91.25284718
963,"bruner",2020,1,"PI426039",46.8917955,32.9754717666667,7.16199376933333,7.41121495333333,89.52029662,100.883682416667,42.9465018766667,32.21566949,8.08099688433333,7.70093457966667,91.8018807633333,108.558193566667,51.6900748266667,34.78094326,8.003115265,7.74766355133333,91.7851409466667,100.508276926667
964,"bruner",2020,1,"PI426042",62.9184911566667,37.3073440166667,9.36792452933333,8.44025157233333,92.14680335,102.060361966667,48.4128990166667,33.9416477533333,8.53459119466667,8.644654088,94.0904716866667,112.959854833333,58.6746914666667,36.11166667,8.95597484266667,8.437106918,95.5860144466667,103.9752884
965,"bruner",2020,1,"PI426055",44.18945244,31.9508310633333,8.15329453966667,7.189355199,84.6810340733333,98.5767672733333,42.0627763,31.87440933,9.05860224533333,7.80888144366667,83.03463332,103.694114566667,43.69205131,31.4472049233333,7.589225886,7.126138835,85.87448802,100.423798676667
966,"bruner",2020,1,"PI426058",56.2252543733333,37.2103143433333,8.74507729333333,8.10409686733333,87.23355037,102.618383243333,51.8916508733333,36.1879846633333,8.48295421133333,9.047022865,98.7363376066667,115.326672733333,50.7679793366667,39.0078279233333,8.06368659266667,8.19191206733333,96.76506574,107.23525485
968,"bruner",2020,1,"PI426109",37.8629574633333,34.8976856266667,7.10903426766667,6.89408099666667,81.3369613066667,95.0916076366667,35.7447229733333,33.3272568233333,7.59501557633333,7.16199376966667,75.6114042266667,107.448468666667,30.1858386456667,30.62091707,6.86915887866667,5.74454828633333,71.7421544833333,88.0259133533333
969,"bruner",2020,1,"PI426118",40.8157480966667,31.9625206966667,7.84112149533333,6.79127725866667,79.7651911,93.4855671766667,38.50973884,31.23964958,8.46728971966667,7.109034268,83.9130430133333,102.245344933333,41.19994468,31.34079611,7.230529595,6.68224299066667,84.6694526633333,94.7566647833333
971,"bruner",2020,1,"PI426139",48.75239468,35.0741932333333,8.246105919,7.76323987533333,87.5556404566667,105.150612366667,35.1527207633333,30.7822309133333,8.65109034266667,6.82242990666667,69.6257621533333,97.7379194066667,47.1183072766667,35.03806246,7.906542056,7.43925233633333,82.6508743566667,99.8986974
972,"bruner",2020,1,"PI426148",23.3270367,27.8934001333333,5.796786662,5.14275412466667,77.2924221333333,89.4991619966667,22.7552808533333,24.46340502,6.36350524966667,5.82773739433333,73.49779466,107.2142141,21.51788501,24.87471476,5.69496365533333,4.765403254,81.2176458266667,89.1704265033333
973,"bruner",2020,1,"PI426149",46.6920720666667,33.7719902766667,7.696114736,7.62560982766667,99.9628048733333,107.514512433333,37.9379727866667,31.8099893866667,7.93205196033333,7.51877975633333,90.2699299933333,108.2452627,47.0948909766667,34.7665806966667,8.08226062433333,7.48342444,90.12613855,100.51992085
974,"bruner",2020,1,"PI426226",73.8434051266667,43.2909134166667,10.3867924526667,8.48113207566667,84.4364230066667,94.11308309,58.1240655033333,37.8928186366667,9.477987421,8.990566036,89.9802745533333,108.421962233333,68.75344132,42.39799434,9.43081761033333,8.44339622633333,86.45312595,95.77244928
975,"bruner",2020,1,"PI427024",21.7161967366667,25.27746878,6.15162663766667,4.72306471533333,59.9118576566667,91.73204712,24.9032610133333,24.3273374566667,6.01616410966667,5.11532357633333,98.51916529,103.61423831,21.6544400166667,24.18459186,5.83057074,4.841092106,79.5363135733333,91.9246670866667
976,"bruner",2020,1,"PI427045",40.1215925366667,34.69097268,6.30492096433333,7.05500749966667,84.1162310233333,102.676888466667,37.02991645,31.5450154966667,8.08803507533333,7.50297103933333,77.0197230166667,107.5323507,42.4540247066667,34.2459920266667,4.32871812633333,6.93005076733333,118.805675196667,131.367940053333
977,"bruner",2020,1,"PI427048",48.8655757466667,34.6813253433333,8.39532133366667,7.34195800166667,81.6315059133333,96.6452705766667,40.54373372,32.30546936,8.48990423466667,7.82430483433333,77.7374566533333,107.1166018,48.4660254966667,35.2831527333333,8.75421137666667,7.293469482,83.1074243533333,95.4702620066667
978,"bruner",2020,1,"PI427058",40.1401113933333,32.1149829233333,6.36650513433333,7.019643475,99.04055221,112.358614143333,42.3177302833333,32.0355289333333,7.93316603233333,7.88989846533333,94.8595983866667,111.692628433333,44.6002094233333,33.0963374033333,7.955232491,7.11688011966667,89.58421998,99.69781222
979,"bruner",2020,1,"PI427060",50.6295634333333,35.4456916,8.716770509,7.65922464533333,79.2578119466667,98.07626655,37.9491035866667,30.9801257533333,8.10358255466667,7.70050190366667,77.4282471666667,109.067425633333,46.1640985533333,34.26757567,7.54652705666667,7.501124957,85.9976143566667,103.84884018
98,"burkey",2020,1,"PI363456",34.7543243333333,30.2396473166667,7.027631671,6.38875008766667,90.07340223,103.319252136667,29.7987997966667,26.96866263,6.24464592533333,6.59177098666667,102.012530506667,113.744277133333,36.3476104466667,31.78909125,5.823491596,6.33489667366667,84.4528281666667,93.0370113333333
980,"bruner",2020,1,"PI674166",40.2540209833333,31.1080012333333,6.82404631766667,6.817639452,84.33079812,101.06291572,33.2241141566667,29.7968999766667,8.08137894566667,7.16522659166667,68.3794947166667,105.593099733333,40.81937418,31.20592682,8.084729325,6.76059483933333,78.9889980566667,95.0102894733333
982,"bruner",2020,1,"TypeRB",58.1478763166667,37.5724623733333,8.52439310966667,8.06794803966667,92.58131713,99.8026648366667,52.7535831866667,35.97488012,8.33253982266667,9.05607476666667,104.060094606667,115.2258639,56.3902523566667,36.8010977866667,8.149385764,8.131869747,91.76102399,102.9573594
99,"burkey",2020,1,"PI363459",58.4107769166667,38.6067527,8.16838487966667,8.15463917533333,90.0345410066667,105.58023225,54.5510326966667,36.5929231966667,8.90034364266667,8.76632302433333,90.64997974,110.944718366667,55.4444857733333,37.3640049033333,8.670103093,7.94845360833333,89.9534273366667,101.19660157
1,"aea",2021,1,"PI425130",40.4690516654955,31.5634305441309,8.20816280829404,6.58684916800859,84.329568683648,94.8390714429182,36.4669268784526,30.3134740844633,7.74702093397746,7.13998926462695,90.4401486315351,105.883948311811,48.1033198276808,34.540671031621,8.95628249267508,7.04900697799249,86.5798940259017,94.3022263720517
10,"aea",2021,1,"PI413223",35.4635611437093,28.7837658733179,7.42517706679881,6.48310941852675,91.659660203749,101.481291261058,30.5409427182448,27.581392875242,6.58078564124264,6.49391727493917,101.60442267132,108.39265344626,34.4429766541092,28.9041105670978,7.55069223911617,6.16382806163828,83.6835295364672,94.2287305862366
100,"aea",2021,1,"PI425510",46.9483203567562,33.5963640983171,9.11741749567221,7.05968122994464,80.2176878940515,92.9247520446266,44.2681819051987,33.3446443960543,9.05507951620297,7.46167001657322,86.036149932698,101.927889736854,46.565535677843,33.8815117427781,9.07525103564117,7.05051306463557,78.45023324718,91.3158063235326
1000,"bruner",2021,1,"PI363782",52.120951722488,34.7848302161181,9.09024302178887,7.26110236908821,87.4150610712615,96.9046833339988,53.7555753244092,35.6305241837156,9.35750502666317,8.50504851822712,88.7674634226335,106.689310498602,55.8922601733314,35.5597037990846,8.88752593918558,7.45611504502142,85.0010080217899,97.1064987659294
1001,"bruner",2021,1,"PI425627",50.8411446685399,34.5034926926556,8.36478453454364,7.36924119241192,92.1993490716769,100.599556830272,50.172230077691,35.063734257773,9.16716933298365,8.26234810735204,88.5410928928374,106.838441217246,54.7753284867265,36.3197357683803,9.18360358987239,7.64537984089518,82.1873512133173,98.5272333265595
